Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,422,40478,MIDEAST,442,Reading the Rabbis,N,,,,2004-09-07,,,,0,0,,MIDEAS,MIDEAS 442
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,392,5611,MIDEAST,517,Class Persian Texts,N,,,,2003-09-02,,,,0,0,,MIDEAS,MIDEAS 517
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,17,8010,MIDEAST,519,Qur'An Study,N,,,,,,,,0,0,,MIDEAS,MIDEAS 519
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,393,8008,MIDEAST,520,Class Islamic Texts,N,,,,2003-09-02,,,,0,0,,MIDEAS,MIDEAS 520
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,451,5416,MIDEAST,555,Modern Jewish Lit,N,,,,2006-09-05,,,,0,0,,MIDEAS,MIDEAS 555
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,124,5416,MIDEAST,555,Modern Jewish Lit,N,,,,,,,,0,0,,MIDEAS,MIDEAS 555
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,22,13272,NATIVEAM,422,Adv Ojibwe I,N,,,,,,,,0,0,,NATIVEA,NATIVEA 422
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,23,13273,NATIVEAM,423,Adv Ojibwe II,N,,,,,,,,0,0,,NATIVEA,NATIVEA 423
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,9,10847,PERSIAN,504,Mod Persian Fiction,N,,,,,,,,0,0,,PERSIA,PERSIA 504
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,340,8582,PERSIAN,505,Persian Non-Fiction,N,,,,1998-09-08,,,,0,0,,PERSIA,PERSIA 505
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,166,12004,POLISH,321,Third Yr Polish,N,,,,,,,,0,0,,POLIS,POLIS 321
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,167,12005,POLISH,322,Third Yr Polish,N,,,,,,,,0,0,,POLIS,POLIS 322
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,411,39512,POLISH,421,4th-Year Polish I,N,,,,2003-09-02,,,,0,0,,POLIS,POLIS 421
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,412,39513,POLISH,422,4th-Year Polish II,N,,,,2003-09-02,,,,0,0,,POLIS,POLIS 422
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,265,21125,PORTUG,280,Port Rom Lang Spkrs,N,,,,1998-09-08,,,,0,0,,PORTU,PORTU 280
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,321,38936,PORTUG,290,Film and Pop Music,N,,,,2001-09-05,,,,0,0,,PORTU,PORTU 290
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,413,38936,PORTUG,290,Film and Pop Music,N,,,,2003-09-02,,,,0,0,,PORTU,PORTU 290
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,168,16472,PORTUG,350,Indepen Stdy,N,,,,,,,,0,0,,PORTU,PORTU 350
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,173,7064,RCLANG,310,Accel Rev-Fren,N,,,,,,,,0,0,,RCLAN,RCLAN 310
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,174,7065,RCLANG,311,Accel Rev-Germ,N,,,,,,,,0,0,,RCLAN,RCLAN 311
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,175,7066,RCLANG,314,Accel Rev-Span,N,,,,,,,,0,0,,RCLAN,RCLAN 314
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,488,7068,RCLANG,321,German Reading,N,,,,,,,,0,0,,RCLAN,RCLAN 321
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,61,16444,RCLANG,370,Adv Profic Frn,N,,,,,,,,0,0,,RCLAN,RCLAN 370
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,315,22146,ROMLING,298,Intro Spanish Ling,N,,,,2000-09-06,,,,0,0,,ROMLIN,ROMLIN 298
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,203,20062,ROMLING,355,New World Span,N,,,,,,,,0,0,,ROMLIN,ROMLIN 355
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,176,14292,ROMLING,410,Sp Phonetics/Phonolo,N,,,,,,,,0,0,,ROMLIN,ROMLIN 410
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,211,1950,ROMLING,411,Advanced Syntax,N,,,,,,,,0,0,,ROMLIN,ROMLIN 411
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,42,3932,ROMLING,413,Teaching Spanish,N,,,,,,,,0,0,,ROMLIN,ROMLIN 413
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,177,8965,ROMLING,414,Bkg Mod Span,N,,,,,,,,0,0,,ROMLIN,ROMLIN 414
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,348,20070,ROMLING,415,Probs Translation,N,,,,1998-09-08,,,,0,0,,ROMLIN,ROMLIN 415
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,428,5625,ROMLING,482,Backgrnd Mod Ital,N,,,,2005-09-06,,,,0,0,,ROMLIN,ROMLIN 482
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,476,41884,RUSSIAN,225,Russian Heritage II,N,,,,,,,,0,0,,RUSSIA,RUSSIA 225
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,178,6182,RUSSIAN,301,Third Yr Russian,N,,,,,,,,0,0,,RUSSIA,RUSSIA 301
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,179,6183,RUSSIAN,302,Third Yr Russian,N,,,,,,,,0,0,,RUSSIA,RUSSIA 302
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,180,1916,RUSSIAN,303,3rd Yr Intensive,N,,,,,,,,0,0,,RUSSIA,RUSSIA 303
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,366,8973,RUSSIAN,352,Intro to Lit,N,,,,2000-09-02,,,,0,0,,RUSSIA,RUSSIA 352
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,183,6185,RUSSIAN,401,Fourth Year Russ,N,,,,,,,,0,0,,RUSSIA,RUSSIA 401
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,184,6186,RUSSIAN,402,Fourth Year Russ,N,,,,,,,,0,0,,RUSSIA,RUSSIA 402
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,185,12415,RUSSIAN,403,4th Yr Intensive,N,,,,,,,,0,0,,RUSSIA,RUSSIA 403
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,186,15741,RUSSIAN,413,Business Russian,N,,,,,,,,0,0,,RUSSIA,RUSSIA 413
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,187,15742,RUSSIAN,414,Political Russian,N,,,,,,,,0,0,,RUSSIA,RUSSIA 414
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,188,6187,RUSSIAN,415,Contemp Spoken,N,,,,,,,,0,0,,RUSSIA,RUSSIA 415
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,367,8974,RUSSIAN,416,Contemp Spoken,N,,,,2000-09-02,,,,0,0,,RUSSIA,RUSSIA 416
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,190,14295,RUSSIAN,417,Contemp Culture,N,,,,,,,,0,0,,RUSSIA,RUSSIA 417
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,316,6188,RUSSIAN,419,Stylistics,N,,,,1997-09-03,,,,0,0,,RUSSIA,RUSSIA 419
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,192,8975,RUSSIAN,420,Stylistics,N,,,,,,,,0,0,,RUSSIA,RUSSIA 420
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,181,6184,RUSSIAN,451,Intro to Lit,N,,,,,,,,0,0,,RUSSIA,RUSSIA 451
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,311,22084,RUSSIAN,475,New Russian Poetry,N,,,,2000-09-06,,,,0,0,,RUSSIA,RUSSIA 475
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,312,22223,RUSSIAN,499,Adv Sem Russian,N,,,,2000-09-06,,,,0,0,,RUSSIA,RUSSIA 499
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,314,22373,SPANISH,250,UG Sem-Hispanic St,N,,,,2000-09-06,,,,0,0,,SPANIS,SPANIS 250
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,193,16912,SPANISH,270,Span Conv,N,,,,,,,,0,0,,SPANIS,SPANIS 270
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,485,46380,SPANISH,274X,Departmental,N,,,,2015-08-22,,,,0,0,,SPANIS,SPANIS 274X
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,194,1948,SPANISH,275,Grammar&Comp,N,,,,,,,,0,0,,SPANIS,SPANIS 275
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,195,6278,SPANISH,276,Reading&Comp,N,,,,,,,,0,0,,SPANIS,SPANIS 276
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,479,44187,SPANISH,277,Sp Grammar & Comp,N,,,,,,,,0,0,,SPANIS,SPANIS 277
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,480,18155,SPANISH,278,Span Herit Lang,N,,,,,,,,0,0,,SPANIS,SPANIS 278
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,484,46379,SPANISH,279X,Departmental,N,,,,2015-08-22,,,,0,0,,SPANIS,SPANIS 279X
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,196,20057,SPANISH,283,Sp-Professions,N,,,,,,,,0,0,,SPANIS,SPANIS 283
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,266,21140,SPANISH,287,Written Expression,N,,,,1998-09-08,,,,0,0,,SPANIS,SPANIS 287
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,481,44080,SPANISH,289,Intro to Translation,N,,,,,,,,0,0,,SPANIS,SPANIS 289
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,197,20059,SPANISH,295,Intro Lit Cultr Arts,N,,,,,,,,0,0,,SPANIS,SPANIS 295
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,482,44081,SPANISH,296,Spec Topics Lit&Cul,N,,,,,,,,0,0,,SPANIS,SPANIS 296
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,315,22146,SPANISH,298,Intro Spanish Ling,N,,,,2000-09-06,,,,0,0,,SPANIS,SPANIS 298
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,483,44082,SPANISH,299,Intro Internship,N,,,,,,,,0,0,,SPANIS,SPANIS 299
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,415,1946,SPANISH,308,Academic Writing,N,,,,2003-09-02,,,,0,0,,SPANIS,SPANIS 308
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,385,39407,SPANISH,313,Contemp Issues Spain,N,,,,2002-09-03,,,,0,0,,SPANIS,SPANIS 313
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,386,39408,SPANISH,314,Issues Mexic&CentrAm,N,,,,2002-09-03,,,,0,0,,SPANIS,SPANIS 314
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,387,39409,SPANISH,315,Issues Carib & So Am,N,,,,2002-09-03,,,,0,0,,SPANIS,SPANIS 315
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,198,20060,SPANISH,328,Hispanic Pop Culture,N,,,,,,,,0,0,,SPANIS,SPANIS 328
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,199,20061,SPANISH,332,Narr Lat Am Spain,N,,,,,,,,0,0,,SPANIS,SPANIS 332
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,368,10098,SPANISH,335,Contemp Cult Prod,N,,,,2000-09-02,,,,0,0,,SPANIS,SPANIS 335
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,322,10098,SPANISH,335,Contemp Cult Prod,N,,,,2001-09-05,,,,0,0,,SPANIS,SPANIS 335
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,323,38942,SPANISH,337,Poetry Workshop,N,,,,2001-09-05,,,,0,0,,SPANIS,SPANIS 337
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,416,38942,SPANISH,337,Poetry Workshop,N,,,,2003-09-02,,,,0,0,,SPANIS,SPANIS 337
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,201,6280,SPANISH,340,Contemp Spain,N,,,,,,,,0,0,,SPANIS,SPANIS 340
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,202,9058,SPANISH,341,Early L-Am Cult,N,,,,,,,,0,0,,SPANIS,SPANIS 341
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,203,20062,SPANISH,355,New World Span,N,,,,,,,,0,0,,SPANIS,SPANIS 355
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,204,20066,SPANISH,368,Lit and Arts,N,,,,,,,,0,0,,SPANIS,SPANIS 368
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,205,9056,SPANISH,371,Span Lit I,N,,,,,,,,0,0,,SPANIS,SPANIS 371
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,206,6279,SPANISH,372,Span Lit II,N,,,,,,,,0,0,,SPANIS,SPANIS 372
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,207,9057,SPANISH,373,Topics Hisp Studies,N,,,,,,,,0,0,,SPANIS,SPANIS 373
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,208,6281,SPANISH,381,Lat-Am Lit I,N,,,,,,,,0,0,,SPANIS,SPANIS 381
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,209,9059,SPANISH,382,Lat-Am Lit II,N,,,,,,,,0,0,,SPANIS,SPANIS 382
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,210,6283,SPANISH,387,Social Forces Spain,N,,,,,,,,0,0,,SPANIS,SPANIS 387
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,176,14292,SPANISH,410,Sp Phonetics/Phonolo,N,,,,,,,,0,0,,SPANIS,SPANIS 410
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,211,1950,SPANISH,411,Advanced Syntax,N,,,,,,,,0,0,,SPANIS,SPANIS 411
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,42,3932,SPANISH,413,Teaching Spanish,N,,,,,,,,0,0,,SPANIS,SPANIS 413
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,177,8965,SPANISH,414,Bkg Mod Span,N,,,,,,,,0,0,,SPANIS,SPANIS 414
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,348,20070,SPANISH,415,Probs Translation,N,,,,1998-09-08,,,,0,0,,SPANIS,SPANIS 415
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,291,21268,SPANISH,420,Lat Amer Film,N,,,,2000-09-06,,,,0,0,,SPANIS,SPANIS 420
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,213,20071,SPANISH,425,L-Am/Span Theater,N,,,,,,,,0,0,,SPANIS,SPANIS 425
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,388,39410,SPANISH,428,Internship,N,,,,2002-09-03,,,,0,0,,SPANIS,SPANIS 428
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,214,20072,SPANISH,430,Adv Stds Hisp Cult,N,,,,,,,,0,0,,SPANIS,SPANIS 430
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,215,20073,SPANISH,432,Gender & Sexuality,N,,,,,,,,0,0,,SPANIS,SPANIS 432
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,216,16278,SPANISH,437,Lit Stds&Criticsm,N,,,,,,,,0,0,,SPANIS,SPANIS 437
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,381,38950,SPANISH,438,Pol & Econ Thought,N,,,,2001-09-05,,,,0,0,,SPANIS,SPANIS 438
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,217,20074,SPANISH,440,Lit&Cul Borderlnd,N,,,,,,,,0,0,,SPANIS,SPANIS 440
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,324,38951,SPANISH,442,Hist Memory,N,,,,2001-09-05,,,,0,0,,SPANIS,SPANIS 442
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,417,38951,SPANISH,442,Hist Memory,N,,,,2003-09-02,,,,0,0,,SPANIS,SPANIS 442
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,218,6286,SPANISH,450,Middle Ages,N,,,,,,,,0,0,,SPANIS,SPANIS 450
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,369,6287,SPANISH,451,Span Lit of 15 C,N,,,,2000-09-02,,,,0,0,,SPANIS,SPANIS 451
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,220,9064,SPANISH,456,Golden Age,N,,,,,,,,0,0,,SPANIS,SPANIS 456
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,370,15484,SPANISH,457,Trends Golden Age,N,,,,2000-09-02,,,,0,0,,SPANIS,SPANIS 457
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,222,6290,SPANISH,458,Early Mod Narrative,N,,,,,,,,0,0,,SPANIS,SPANIS 458
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,223,6291,SPANISH,459,Cervantes,N,,,,,,,,0,0,,SPANIS,SPANIS 459
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,349,9065,SPANISH,460,Spanish Comedia,N,,,,1998-09-08,,,,0,0,,SPANIS,SPANIS 460
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,371,11157,SPANISH,463,Hisp Enlightenment,N,,,,2000-09-02,,,,0,0,,SPANIS,SPANIS 463
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,226,9062,SPANISH,464,Romanticism,N,,,,,,,,0,0,,SPANIS,SPANIS 464
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,227,6289,SPANISH,465,Mod Span Novel I,N,,,,,,,,0,0,,SPANIS,SPANIS 465
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,372,9066,SPANISH,466,Mod Span Novel II,N,,,,2000-09-02,,,,0,0,,SPANIS,SPANIS 466
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,373,10099,SPANISH,467,Lit&Artistic Mvmts,N,,,,2000-09-02,,,,0,0,,SPANIS,SPANIS 467
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,350,6288,SPANISH,468,Performance,N,,,,1998-09-08,,,,0,0,,SPANIS,SPANIS 468
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,231,9773,SPANISH,470,Colonial Latin-Amer,N,,,,,,,,0,0,,SPANIS,SPANIS 470
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,418,38952,SPANISH,472,Indigenous Societies,N,,,,2003-09-02,,,,0,0,,SPANIS,SPANIS 472
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,325,38952,SPANISH,472,Indigenous Societies,N,,,,2001-09-05,,,,0,0,,SPANIS,SPANIS 472
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,232,20075,SPANISH,473,Col Postcol,N,,,,,,,,0,0,,SPANIS,SPANIS 473
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,233,9068,SPANISH,475,L-Am/Span Narrative,N,,,,,,,,0,0,,SPANIS,SPANIS 475
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,351,9067,SPANISH,476,Lat-Am Poetry,N,,,,1998-09-08,,,,0,0,,SPANIS,SPANIS 476
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,235,1952,SPANISH,485,Case Studies,N,,,,,,,,0,0,,SPANIS,SPANIS 485
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,236,17714,SPANISH,488,Topics Lit/Hist/Cult,N,,,,,,,,0,0,,SPANIS,SPANIS 488
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,357,19118,SSEA,372,IM Punjabi,N,,,,1999-09-08,,,,0,0,,SSE,SSE 372
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,426,40959,TURKISH,401,Adv Turkish I,N,,,,2005-09-06,,,,0,0,,TURKIS,TURKIS 401
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,427,40961,TURKISH,402,Adv Turkish II,N,,,,2005-09-06,,,,0,0,,TURKIS,TURKIS 402
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,11,6374,TURKISH,407,Read Ottoman Turkish,N,,,,,,,,0,0,,TURKIS,TURKIS 407
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,13,6373,TURKISH,504,Mod Turkish Readings,N,,,,,,,,0,0,,TURKIS,TURKIS 504
179,1997 Presumption of Proficiency (1 of 2),1997-09-03,A,215,20073,WGS,462,Gender & Sexuality,N,,,,,,,,0,0,,WG,WG 462
